timestamp,latitude,longitude,temperature_c,humidity_percent,wind_speed_kmh,rainfall_mm,iwv,cape,cloud_top_temp,thunderstorm_label,cloudburst_label,flash_flood_label
2025-06-09T15:00:00,20.2961,85.8245,33.120975635488875,68.31017139311822,42.12,45.25,38.02,3631.7,-73.52,1,0,0
2025-06-09T16:00:00,20.2961,85.8245,29.430017502818693,86.02578706617959,17.55,1.72,30.28,1015.08,-54.22,0,0,0
2025-06-09T17:00:00,20.2961,85.8245,22.376747250852294,64.90084341436612,12.36,2.47,56.33,1053.52,-36.47,0,0,0
2025-06-09T18:00:00,20.2961,85.8245,26.991769415502347,60.19270297061473,9.63,5.26,36.24,0.0,-44.92,0,0,0
2025-06-09T19:00:00,20.2961,85.8245,28.458530633205097,63.048246837852005,17.26,5.4,46.68,711.23,-13.15,0,0,0
2025-06-09T20:00:00,20.2961,85.8245,32.22843893792004,94.74858936496747,14.89,3.52,30.91,1134.33,-52.3,0,0,0
2025-06-09T21:00:00,20.2961,85.8245,28.45556501126241,81.27668249317463,19.99,0.0,34.81,673.55,-49.86,0,0,0
2025-06-09T22:00:00,20.2961,85.8245,30.028445487207872,75.96827781344398,10.75,3.72,45.37,728.81,-39.92,0,0,0
2025-06-09T23:00:00,20.2961,85.8245,28.495075298113793,83.75344848353977,18.07,10.61,30.89,846.56,-38.93,0,0,0
2025-06-10T00:00:00,20.2961,85.8245,30.90978897746549,91.58586575500446,17.29,4.03,47.41,133.01,-28.93,0,0,0
2025-06-10T01:00:00,20.2961,85.8245,27.543046471727983,64.3051153293311,31.07,0.0,38.47,627.61,-40.16,0,0,0
2025-06-10T02:00:00,20.2961,85.8245,31.536804543400855,83.55383178380514,17.83,7.28,22.32,1366.32,-24.7,0,0,0
2025-06-10T03:00:00,20.2961,85.8245,30.466075858127653,92.08223325444226,18.17,1.67,30.45,452.71,-23.53,0,0,0
2025-06-10T04:00:00,20.2961,85.8245,31.338700181721144,73.10935104570424,24.51,0.0,23.45,653.41,-25.63,0,0,0
2025-06-10T05:00:00,20.2961,85.8245,28.51596736504462,71.92114583034521,15.3,0.0,35.97,392.77,-38.44,0,0,0
2025-06-10T06:00:00,20.2961,85.8245,32.817462339796215,94.58125881544572,5.23,8.55,36.8,643.12,-44.47,0,0,0
2025-06-10T07:00:00,20.2961,85.8245,27.57288420880641,76.04830531086617,28.23,109.38,84.24,2039.14,-64.99,1,1,0
2025-06-10T08:00:00,20.2961,85.8245,30.108926576594282,78.95966843435014,38.85,149.0,79.93,3782.3,-58.45,1,1,1
2025-06-10T09:00:00,20.2961,85.8245,27.13745720524665,71.98567925921496,10.27,0.0,43.1,1250.42,-39.34,0,0,0
2025-06-10T10:00:00,20.2961,85.8245,26.241846225240728,74.06225802290135,27.44,0.0,22.17,1373.96,-33.09,0,0,0
2025-06-10T11:00:00,20.2961,85.8245,28.682154937087592,79.00586043851821,12.21,0.0,46.81,1979.17,-31.03,0,0,0
2025-06-10T12:00:00,20.2961,85.8245,27.825054297734628,87.79737318922919,16.85,8.43,40.03,1233.85,-34.22,0,0,0
2025-06-10T13:00:00,20.2961,85.8245,28.845818829234542,73.13654677718607,21.76,4.89,42.97,815.19,-35.23,0,0,0
2025-06-10T14:00:00,20.2961,85.8245,38.41324560097998,90.29520009685933,2.19,0.02,30.75,673.12,-24.0,0,0,0
2025-06-10T15:00:00,20.2961,85.8245,29.268742043765748,63.82424736083675,18.33,5.61,37.56,1142.78,-29.84,0,0,0
2025-06-10T16:00:00,20.2961,85.8245,29.584208584156325,76.6895213911236,18.94,5.97,36.44,1566.89,-58.52,0,0,0
2025-06-10T17:00:00,20.2961,85.8245,24.86114550563321,69.75659553450936,9.17,0.0,46.99,1473.76,-31.74,0,0,0
2025-06-10T18:00:00,20.2961,85.8245,30.29576763402182,86.91229737376743,11.15,6.63,45.63,1256.54,-30.87,0,0,0
2025-06-10T19:00:00,20.2961,85.8245,26.354376046316847,74.26400608613508,14.84,4.76,47.51,1354.15,-26.44,0,0,0
2025-06-10T20:00:00,20.2961,85.8245,29.639881122118815,77.52184938246462,3.64,0.0,32.6,927.74,-37.46,0,0,0
2025-06-10T21:00:00,20.2961,85.8245,26.180290696673406,92.52298187711489,10.39,0.0,43.27,1468.79,-41.1,0,0,0
2025-06-10T22:00:00,20.2961,85.8245,25.282224815439584,81.86743519762908,46.59,173.84,86.23,2747.15,-67.87,1,1,1
2025-06-10T23:00:00,20.2961,85.8245,30.516410477499882,78.2059462308763,17.86,7.04,39.68,754.18,-42.79,0,0,0
2025-06-11T00:00:00,20.2961,85.8245,27.77215268566069,61.90162121880164,10.83,2.87,41.14,745.52,-49.15,0,0,0
2025-06-11T01:00:00,20.2961,85.8245,29.465572051576938,60.13369729305041,13.03,3.0,31.42,1560.52,-35.07,0,0,0
2025-06-11T02:00:00,20.2961,85.8245,26.542226420835508,70.96717711548001,6.92,0.0,44.6,566.43,-37.43,0,0,0
2025-06-11T03:00:00,20.2961,85.8245,28.690334741202513,84.0456743276135,17.34,7.25,40.1,1096.79,-36.1,0,0,0
2025-06-11T04:00:00,20.2961,85.8245,32.70839216541865,61.68651043376537,32.9,136.86,66.63,3844.25,-47.06,1,1,0
2025-06-11T05:00:00,20.2961,85.8245,28.371642303052774,72.94346395955118,6.35,0.0,41.26,937.51,-34.86,0,0,0
2025-06-11T06:00:00,20.2961,85.8245,35.31141827638223,82.80739161670468,25.51,45.33,66.12,3260.02,-50.57,1,0,0
2025-06-11T07:00:00,20.2961,85.8245,30.915175776825148,69.365743685479,29.91,22.32,50.35,3424.73,-38.53,1,0,0
2025-06-11T08:00:00,20.2961,85.8245,21.770335498679575,60.347333739474244,19.67,1.91,25.8,433.09,-56.11,0,0,0
2025-06-11T09:00:00,20.2961,85.8245,26.829611573389137,78.24536166789485,21.32,13.09,42.3,979.16,-33.27,0,0,0
2025-06-11T10:00:00,20.2961,85.8245,29.766720961137107,60.047376900041385,2.03,7.9,36.1,1096.12,-40.94,0,0,0
2025-06-11T11:00:00,20.2961,85.8245,26.191134102779685,62.2993200634028,1.36,6.35,45.91,324.28,-29.58,0,0,0
2025-06-11T12:00:00,20.2961,85.8245,28.87649156926235,67.8883443802368,40.09,132.95,72.33,3214.84,-59.03,1,1,0
2025-06-11T13:00:00,20.2961,85.8245,29.739514335296015,82.2584147507305,8.33,9.41,35.0,841.14,-30.54,0,0,0
2025-06-11T14:00:00,20.2961,85.8245,30.399075123339003,91.15493980886052,13.6,0.0,50.64,492.45,-45.06,0,0,0
2025-06-11T15:00:00,20.2961,85.8245,29.554221736687172,83.78671164572877,5.35,0.0,35.44,1075.88,-18.28,0,0,0
2025-06-11T16:00:00,20.2961,85.8245,33.600301103888974,65.80124229370546,1.73,2.1,36.48,821.28,-24.02,0,0,0
2025-06-11T17:00:00,20.2961,85.8245,30.38651799824583,80.77463273825751,5.41,0.85,26.61,866.67,-30.29,0,0,0
2025-06-11T18:00:00,20.2961,85.8245,30.46361685461322,85.14159113802015,11.15,5.13,39.52,669.01,-34.85,0,0,0
2025-06-11T19:00:00,20.2961,85.8245,30.06684004635698,60.42360908716376,23.9,0.0,43.76,353.36,-31.22,0,0,0
2025-06-11T20:00:00,20.2961,85.8245,29.797634688956144,61.02094172758426,12.18,7.41,28.0,1302.26,-38.62,0,0,0
2025-06-11T21:00:00,20.2961,85.8245,28.456327480345692,72.4992405755176,44.55,191.99,94.25,3446.3,-61.07,1,1,1
2025-06-11T22:00:00,20.2961,85.8245,31.192292357199573,92.13836803364029,7.73,0.0,32.52,1395.31,-27.86,0,0,0
2025-06-11T23:00:00,20.2961,85.8245,30.753238941417454,80.30310921343091,15.64,0.96,38.11,523.03,-29.51,0,0,0
2025-06-12T00:00:00,20.2961,85.8245,31.764950335773378,76.67175066553845,13.87,0.0,50.94,1052.18,-45.64,0,0,0
2025-06-12T01:00:00,20.2961,85.8245,27.73771461895684,62.49053998107015,20.32,0.0,26.39,993.96,-32.09,0,0,0
2025-06-12T02:00:00,20.2961,85.8245,25.786838961052855,82.9127740403084,22.41,5.18,17.17,1099.47,-31.77,0,0,0
2025-06-12T03:00:00,20.2961,85.8245,27.53831430765934,74.57980399688023,17.09,0.48,23.77,1159.83,-35.65,0,0,0
2025-06-12T04:00:00,20.2961,85.8245,25.55361789452403,89.69488826816837,19.08,0.0,32.59,1017.08,-43.69,0,0,0
2025-06-12T05:00:00,20.2961,85.8245,30.386182679755688,91.56790688622024,12.21,8.97,24.19,661.22,-42.85,0,0,0
2025-06-12T06:00:00,20.2961,85.8245,26.57520283507722,65.85624564003712,15.51,11.69,33.22,1711.18,-27.17,0,0,0
2025-06-12T07:00:00,20.2961,85.8245,26.005818118056762,63.58805874232661,21.31,6.25,41.35,1700.8,-47.02,0,0,0
2025-06-12T08:00:00,20.2961,85.8245,31.662966277621507,76.16006503345918,18.21,6.03,53.97,2554.96,-36.47,0,0,0
2025-06-12T09:00:00,20.2961,85.8245,27.14824044035923,72.08696832857107,20.03,6.33,39.84,1248.87,-31.63,0,0,0
2025-06-12T10:00:00,20.2961,85.8245,31.006224966777538,65.70623679260568,14.97,5.29,41.52,1389.47,-21.6,0,0,0
2025-06-12T11:00:00,20.2961,85.8245,27.92891239758017,88.59948497054548,5.89,1.53,43.56,1424.55,-35.57,0,0,0
2025-06-12T12:00:00,20.2961,85.8245,30.262918833168168,88.00012186172884,19.19,3.04,42.01,1024.89,-40.28,0,0,0
2025-06-12T13:00:00,20.2961,85.8245,27.823962080242612,87.88384890169803,19.16,0.61,20.77,1548.58,-41.9,0,0,0
2025-06-12T14:00:00,20.2961,85.8245,29.430165402026752,70.06714551652874,12.78,9.06,43.47,317.02,-32.91,0,0,0
2025-06-12T15:00:00,20.2961,85.8245,33.6011831297495,87.43159448694375,11.22,0.0,29.77,323.66,-26.1,0,0,0
2025-06-12T16:00:00,20.2961,85.8245,27.3551381105282,69.72484716313993,32.43,91.37,79.6,2554.98,-43.1,1,1,0
2025-06-12T17:00:00,20.2961,85.8245,27.159917562445152,74.79550229128763,24.08,0.0,33.94,165.77,-34.38,0,0,0
2025-06-12T18:00:00,20.2961,85.8245,28.615874881176165,82.9864622216095,4.52,0.0,29.13,169.38,-40.3,0,0,0
2025-06-12T19:00:00,20.2961,85.8245,26.561816129244704,82.69766870415408,16.18,2.58,38.7,1197.97,-33.51,0,0,0
2025-06-12T20:00:00,20.2961,85.8245,24.39042915516865,93.13568051231884,18.93,0.0,47.52,1506.84,-27.59,0,0,0
2025-06-12T21:00:00,20.2961,85.8245,34.08616537535589,80.40241198814921,9.81,11.32,36.28,1138.4,-29.2,0,0,0
2025-06-12T22:00:00,20.2961,85.8245,30.261357431742674,94.19524340536302,12.69,2.45,35.38,188.22,-31.02,0,0,0
2025-06-12T23:00:00,20.2961,85.8245,27.682982147386316,85.32067362475004,5.37,4.58,31.08,929.54,-33.48,0,0,0
2025-06-13T00:00:00,20.2961,85.8245,26.080273059882398,66.97446177633803,19.85,10.84,38.13,956.62,-24.68,0,0,0
2025-06-13T01:00:00,20.2961,85.8245,28.097590063349212,83.55050840093278,25.23,0.0,40.87,1283.97,-41.96,0,0,0
2025-06-13T02:00:00,20.2961,85.8245,31.044018509556828,78.2507158458408,23.5,0.0,41.26,1226.27,-33.35,0,0,0
2025-06-13T03:00:00,20.2961,85.8245,29.85460593047125,91.33711312036093,4.69,3.77,36.52,690.22,-28.87,0,0,0
2025-06-13T04:00:00,20.2961,85.8245,25.948028276607786,75.4890930185161,19.98,13.71,46.86,1320.59,-41.0,0,0,0
2025-06-13T05:00:00,20.2961,85.8245,29.01227902302637,92.44887201004497,10.86,0.6,42.31,1092.12,-49.19,0,0,0
2025-06-13T06:00:00,20.2961,85.8245,27.52292577801946,62.46721809751006,10.8,11.75,40.02,811.93,-43.15,0,0,0
2025-06-13T07:00:00,20.2961,85.8245,29.98993838287057,70.84324063628641,10.83,3.68,42.34,480.57,-33.68,0,0,0
2025-06-13T08:00:00,20.2961,85.8245,27.59959064392241,70.7728541088261,21.29,0.0,38.8,170.12,-30.74,0,0,0
2025-06-13T09:00:00,20.2961,85.8245,22.579202363666063,66.78520737779124,21.39,6.54,28.84,318.31,-34.93,0,0,0
2025-06-13T10:00:00,20.2961,85.8245,33.77271471471355,65.61278921419101,12.66,3.87,41.34,1423.5,-33.68,0,0,0
2025-06-13T11:00:00,20.2961,85.8245,34.23391751977604,62.92440181287414,15.67,0.0,30.1,1267.39,-29.05,0,0,0
2025-06-13T12:00:00,20.2961,85.8245,24.418340232585876,68.58733099581738,15.63,0.0,35.75,1212.48,-37.3,0,0,0
2025-06-13T13:00:00,20.2961,85.8245,30.33510759234857,74.55212862331626,15.68,0.0,36.83,703.54,-40.59,0,0,0
2025-06-13T14:00:00,20.2961,85.8245,25.10849413434537,90.46844381942844,15.0,8.43,48.73,0.0,-26.56,0,0,0
2025-06-13T15:00:00,20.2961,85.8245,26.631663919277038,84.22257764585291,12.99,4.26,42.39,2109.6,-42.34,0,0,0
2025-06-13T16:00:00,20.2961,85.8245,29.778720684440664,87.74653397504845,0.0,2.34,34.22,357.78,-33.59,0,0,0
2025-06-13T17:00:00,20.2961,85.8245,31.51471063871342,85.32052818242192,8.42,13.14,37.63,617.5,-27.33,0,0,0
2025-06-13T18:00:00,20.2961,85.8245,28.439391209448804,75.79529395602393,2.49,4.81,47.96,1066.01,-32.29,0,0,0
2025-06-13T19:00:00,20.2961,85.8245,26.905413400725173,91.562090999118,13.89,2.55,40.67,851.19,-26.81,0,0,0
2025-06-13T20:00:00,20.2961,85.8245,27.320772579213553,73.14141249632752,16.15,5.48,35.79,1470.35,-34.65,0,0,0
2025-06-13T21:00:00,20.2961,85.8245,24.587273728437204,72.93509697993706,7.47,0.0,35.64,1673.09,-40.51,0,0,0
2025-06-13T22:00:00,20.2961,85.8245,35.33040674625687,88.15731248511378,13.75,9.45,52.09,858.58,-27.26,0,0,0
2025-06-13T23:00:00,20.2961,85.8245,30.87221424535843,64.91135813677303,19.51,9.98,40.15,1756.5,-31.68,0,0,0
2025-06-14T00:00:00,20.2961,85.8245,28.646377806255213,91.7879971045113,15.91,0.0,46.59,1763.09,-30.77,0,0,0
2025-06-14T01:00:00,20.2961,85.8245,32.32978878764101,76.5872427040636,26.19,6.92,42.33,1720.86,-32.52,0,0,0
2025-06-14T02:00:00,20.2961,85.8245,26.9378470637279,91.7743479859237,10.45,0.0,30.1,1466.62,-43.06,0,0,0
2025-06-14T03:00:00,20.2961,85.8245,27.737183342923146,87.8684507689479,21.94,4.11,27.02,1015.52,-38.83,0,0,0
2025-06-14T04:00:00,20.2961,85.8245,32.31518218940873,66.68243047750752,6.47,3.49,45.41,450.72,-35.42,0,0,0
2025-06-14T05:00:00,20.2961,85.8245,30.61153528287728,86.62979658257736,21.27,0.0,29.89,1350.59,-30.06,0,0,0
2025-06-14T06:00:00,20.2961,85.8245,30.474626362631927,61.36427622313956,13.0,0.7,30.4,1717.37,-35.53,0,0,0
2025-06-14T07:00:00,20.2961,85.8245,30.93388473895309,62.353956988857874,12.19,6.35,28.12,1582.33,-37.34,0,0,0
2025-06-14T08:00:00,20.2961,85.8245,27.48863124768819,60.78490612067193,14.42,4.84,47.29,594.37,-32.47,0,0,0
2025-06-14T09:00:00,20.2961,85.8245,31.07564343456526,86.75236852527496,7.79,0.0,47.72,701.22,-29.88,0,0,0
2025-06-14T10:00:00,20.2961,85.8245,29.991720177876307,80.33326329608627,20.8,8.36,48.68,1314.87,-18.84,0,0,0
2025-06-14T11:00:00,20.2961,85.8245,29.477476835996317,82.73281253976066,48.84,28.47,72.28,2903.75,-69.36,1,0,0
2025-06-14T12:00:00,20.2961,85.8245,27.48275988721419,73.05929164478343,26.72,0.04,43.0,1442.62,-34.01,0,0,0
2025-06-14T13:00:00,20.2961,85.8245,27.544082493896394,80.97557406488032,10.55,8.06,53.7,1001.85,-24.27,0,0,0
2025-06-14T14:00:00,20.2961,85.8245,30.027013503468865,87.26859052385254,12.99,12.94,42.5,560.09,-39.25,0,0,0
2025-06-14T15:00:00,20.2961,85.8245,30.674418543555518,74.06605199617556,15.26,5.07,50.43,1426.99,-31.29,0,0,0
2025-06-14T16:00:00,20.2961,85.8245,33.71905917564457,61.81962731921976,25.53,4.93,39.93,424.49,-36.64,0,0,0
2025-06-14T17:00:00,20.2961,85.8245,30.868133671700807,91.01327023596228,8.22,3.98,37.41,774.17,-41.07,0,0,0
2025-06-14T18:00:00,20.2961,85.8245,31.46103203783737,92.8287831001863,27.86,191.62,89.64,3323.14,-60.08,1,1,1
2025-06-14T19:00:00,20.2961,85.8245,28.14537351989099,65.15464472432318,12.05,2.12,36.35,626.71,-47.39,0,0,0
2025-06-14T20:00:00,20.2961,85.8245,25.87386676327069,64.53876423784824,7.78,7.37,37.51,1239.72,-40.2,0,0,0
2025-06-14T21:00:00,20.2961,85.8245,27.327730840675038,71.99258012828825,18.57,0.72,31.84,351.94,-33.55,0,0,0
2025-06-14T22:00:00,20.2961,85.8245,29.903322017575228,77.69280661364525,12.84,5.87,37.75,575.79,-49.29,0,0,0
2025-06-14T23:00:00,20.2961,85.8245,26.500831828997725,88.7833423914874,14.52,2.52,40.8,497.97,-49.21,0,0,0
2025-06-15T00:00:00,20.2961,85.8245,31.4424552863548,90.1771040780366,26.0,11.69,37.07,682.22,-37.57,0,0,0
2025-06-15T01:00:00,20.2961,85.8245,24.784430459589274,77.23991747636542,14.71,1.61,41.15,36.16,-28.24,0,0,0
2025-06-15T02:00:00,20.2961,85.8245,26.226602035611336,86.6856435536204,4.78,7.76,47.98,969.0,-37.93,0,0,0
2025-06-15T03:00:00,20.2961,85.8245,28.522864368799848,79.34317937218619,28.31,12.52,36.05,850.08,-21.99,0,0,0
2025-06-15T04:00:00,20.2961,85.8245,26.4882127068509,66.3993222954086,11.47,4.08,49.82,416.11,-43.78,0,0,0
2025-06-15T05:00:00,20.2961,85.8245,27.460410906459813,63.04560264059761,22.31,0.0,33.61,1416.67,-33.24,0,0,0
2025-06-15T06:00:00,20.2961,85.8245,31.044078531328843,90.59251206568148,8.39,0.34,47.44,1097.05,-31.13,0,0,0
2025-06-15T07:00:00,20.2961,85.8245,30.375160110654452,72.29267855720732,11.18,5.67,31.29,556.66,-25.17,0,0,0
2025-06-15T08:00:00,20.2961,85.8245,28.438012944780876,76.32047945289366,16.75,0.0,37.75,545.16,-40.34,0,0,0
2025-06-15T09:00:00,20.2961,85.8245,33.16501333462534,65.9747927159368,11.84,0.0,33.15,1228.84,-39.0,0,0,0
2025-06-15T10:00:00,20.2961,85.8245,40.77871311930898,61.22190434296783,18.05,6.84,39.13,0.0,-33.28,0,0,0
2025-06-15T11:00:00,20.2961,85.8245,27.72729099980587,61.73650306685931,14.73,1.56,21.33,1862.35,-32.7,0,0,0
2025-06-15T12:00:00,20.2961,85.8245,25.609791982878928,73.72327519166004,12.5,0.0,33.44,1164.75,-29.0,0,0,0
2025-06-15T13:00:00,20.2961,85.8245,34.54582649988923,87.13354181422322,39.61,20.77,54.53,2498.32,-56.34,1,0,0
2025-06-15T14:00:00,20.2961,85.8245,24.613325780930474,71.11423950901559,19.17,5.53,32.38,397.65,-33.43,0,0,0
2025-06-15T15:00:00,20.2961,85.8245,32.11513296429545,94.6538096130403,20.95,0.0,40.65,1266.7,-42.85,0,0,0
2025-06-15T16:00:00,20.2961,85.8245,25.24586526071782,92.74195797346235,10.08,2.46,29.29,360.31,-41.39,0,0,0
2025-06-15T17:00:00,20.2961,85.8245,30.454636044596395,68.63305155318923,14.67,0.0,34.25,422.65,-32.61,0,0,0
2025-06-15T18:00:00,20.2961,85.8245,29.49998506117197,86.49668401445189,20.19,7.12,54.61,813.86,-28.47,0,0,0
2025-06-15T19:00:00,20.2961,85.8245,30.78178020326793,69.50716134460293,13.38,0.0,43.08,441.29,-47.43,0,0,0
2025-06-15T20:00:00,20.2961,85.8245,34.13800313851571,77.24868545864886,16.38,0.0,33.98,753.62,-50.08,0,0,0
2025-06-15T21:00:00,20.2961,85.8245,25.974007996499516,79.8311840616912,42.16,46.35,64.4,2707.0,-65.88,1,0,0
2025-06-15T22:00:00,20.2961,85.8245,29.280117122829953,76.23935943584107,14.26,0.0,43.86,1144.36,-42.68,0,0,0
2025-06-15T23:00:00,20.2961,85.8245,29.232441555556587,79.87910040606282,9.29,3.36,50.13,1301.06,-36.7,0,0,0
2025-06-16T00:00:00,20.2961,85.8245,34.66306297202057,81.48896072138314,12.52,0.0,40.67,922.37,-41.88,0,0,0
2025-06-16T01:00:00,20.2961,85.8245,32.97738994262657,72.68959287956831,14.44,8.41,41.89,226.35,-38.77,0,0,0
2025-06-16T02:00:00,20.2961,85.8245,30.65522239973276,88.29420086127918,12.29,0.0,33.33,1519.19,-57.66,0,0,0
2025-06-16T03:00:00,20.2961,85.8245,30.347656163855103,61.14306712745736,16.14,0.0,34.71,1576.95,-38.11,0,0,0
2025-06-16T04:00:00,20.2961,85.8245,30.340617502408094,62.395765839810586,15.35,5.27,18.09,670.88,-42.86,0,0,0
2025-06-16T05:00:00,20.2961,85.8245,29.67264921287238,79.2732182804298,11.48,6.05,30.3,896.69,-33.74,0,0,0
2025-06-16T06:00:00,20.2961,85.8245,26.87167699271736,72.42141892202939,6.77,5.13,47.27,831.87,-25.42,0,0,0
2025-06-16T07:00:00,20.2961,85.8245,27.81295786473121,88.95557524080361,7.79,0.22,51.88,571.61,-33.36,0,0,0
2025-06-16T08:00:00,20.2961,85.8245,29.055204892350314,86.33392588063258,48.24,121.56,75.01,3530.46,-61.17,1,1,0
2025-06-16T09:00:00,20.2961,85.8245,29.822082058016257,78.91037861266075,13.21,11.13,53.92,1175.47,-39.02,0,0,0
2025-06-16T10:00:00,20.2961,85.8245,27.580204859500853,77.9933404892941,18.93,6.66,36.14,1582.31,-36.71,0,0,0
2025-06-16T11:00:00,20.2961,85.8245,26.92354336376933,83.48826049800917,24.05,1.87,43.38,117.7,-35.68,0,0,0
2025-06-16T12:00:00,20.2961,85.8245,32.263219529701246,92.84854242155956,22.69,3.37,48.77,762.83,-37.69,0,0,0
2025-06-16T13:00:00,20.2961,85.8245,32.78395430555014,65.98277408472968,1.51,0.0,41.55,424.07,-43.23,0,0,0
2025-06-16T14:00:00,20.2961,85.8245,30.03306730786387,60.829771377558146,8.2,0.0,49.97,762.01,-36.8,0,0,0
2025-06-16T15:00:00,20.2961,85.8245,27.440074734777433,61.00283496521791,15.5,0.03,35.01,746.36,-35.85,0,0,0
2025-06-16T16:00:00,20.2961,85.8245,27.488459741525368,94.08301446750023,15.58,0.0,36.54,1015.54,-26.96,0,0,0
2025-06-16T17:00:00,20.2961,85.8245,31.34021089217319,61.77005863384801,13.55,0.0,24.13,1170.48,-27.52,0,0,0
2025-06-16T18:00:00,20.2961,85.8245,27.353752599755545,67.3894079895313,30.48,33.54,64.11,2875.6,-57.82,1,0,0
2025-06-16T19:00:00,20.2961,85.8245,29.32822541549891,88.19013152549952,7.58,0.0,14.74,812.59,-48.05,0,0,0
2025-06-16T20:00:00,20.2961,85.8245,23.744513579744844,61.98381512580424,8.07,0.7,33.15,1227.95,-40.56,0,0,0
2025-06-16T21:00:00,20.2961,85.8245,31.328083741530428,83.53343451520962,21.91,29.2,65.66,2527.13,-51.3,1,0,0
2025-06-16T22:00:00,20.2961,85.8245,26.912415739565674,83.49447888301964,17.89,1.12,42.13,1486.5,-25.54,0,0,0
2025-06-16T23:00:00,20.2961,85.8245,29.67124495872292,76.3688424369707,21.32,6.03,34.99,896.84,-26.08,0,0,0
2025-06-17T00:00:00,20.2961,85.8245,29.6291398975921,92.70515635637045,21.87,0.0,27.49,1883.33,-41.28,0,0,0
2025-06-17T01:00:00,20.2961,85.8245,26.82726040382498,90.29468341102712,18.98,10.35,45.42,1271.41,-32.64,0,0,0
2025-06-17T02:00:00,20.2961,85.8245,31.751945484076327,75.0171829255933,24.74,7.51,34.38,1447.36,-21.49,0,0,0
2025-06-17T03:00:00,20.2961,85.8245,25.051189876777702,67.65498611172887,18.71,6.64,45.34,617.07,-43.3,0,0,0
2025-06-17T04:00:00,20.2961,85.8245,30.60045523047358,60.478884516623836,13.75,1.57,46.58,1162.72,-51.92,0,0,0
2025-06-17T05:00:00,20.2961,85.8245,22.3807434548488,70.35762103028156,23.66,3.38,36.52,839.15,-37.18,0,0,0
2025-06-17T06:00:00,20.2961,85.8245,29.00150019510089,81.03192019806801,10.36,11.11,39.75,1038.57,-19.39,0,0,0
2025-06-17T07:00:00,20.2961,85.8245,32.10994048825777,84.42414749268096,9.01,0.0,43.03,880.25,-37.24,0,0,0
2025-06-17T08:00:00,20.2961,85.8245,29.757769782137274,69.51840957893695,14.31,8.91,38.89,1076.22,-25.71,0,0,0
2025-06-17T09:00:00,20.2961,85.8245,25.263218265156336,71.99558238997675,21.99,9.06,43.22,431.16,-21.12,0,0,0
2025-06-17T10:00:00,20.2961,85.8245,29.830168917764947,84.92479660582117,12.73,10.68,31.92,1143.57,-40.26,0,0,0
2025-06-17T11:00:00,20.2961,85.8245,37.2979388433178,79.21054805399099,18.65,3.12,27.62,621.07,-37.4,0,0,0
2025-06-17T12:00:00,20.2961,85.8245,27.142781790448375,66.19139327883944,13.3,0.0,49.35,205.59,-39.76,0,0,0
2025-06-17T13:00:00,20.2961,85.8245,32.043936159318235,74.09463023480961,11.63,8.34,37.75,1137.37,-34.27,0,0,0
2025-06-17T14:00:00,20.2961,85.8245,29.979872652695402,84.26977448197081,9.5,0.0,47.65,1570.93,-38.19,0,0,0
2025-06-17T15:00:00,20.2961,85.8245,33.31833714545941,60.89913757042929,19.47,3.0,46.29,1409.86,-26.33,0,0,0
2025-06-17T16:00:00,20.2961,85.8245,28.279541563077526,80.49556893554144,24.94,97.98,61.8,2192.23,-55.32,1,1,0
2025-06-17T17:00:00,20.2961,85.8245,27.232185044632082,68.83091744743905,14.99,8.52,25.61,1128.99,-31.2,0,0,0
2025-06-17T18:00:00,20.2961,85.8245,24.973616754544654,66.64776477601463,23.4,10.95,45.31,227.14,-30.41,0,0,0
2025-06-17T19:00:00,20.2961,85.8245,32.69000171815745,73.85780291685825,8.84,6.53,42.02,1898.18,-36.94,0,0,0
2025-06-17T20:00:00,20.2961,85.8245,27.97727636796176,93.92626342994626,11.88,6.39,35.72,1795.29,-36.1,0,0,0
2025-06-17T21:00:00,20.2961,85.8245,26.06083632584958,75.47116973258932,45.41,165.64,71.25,2755.7,-68.76,1,1,1
2025-06-17T22:00:00,20.2961,85.8245,25.414118709202267,80.36078265974153,14.54,5.0,33.79,1088.88,-33.95,0,0,0
2025-06-17T23:00:00,20.2961,85.8245,26.81518339278016,62.049785684958685,18.04,1.6,24.54,487.99,-42.72,0,0,0
2025-06-18T00:00:00,20.2961,85.8245,27.30815753582527,62.77480996209171,21.64,4.06,55.32,1595.27,-26.78,0,0,0
2025-06-18T01:00:00,20.2961,85.8245,28.77300318702251,80.84879384565353,14.56,0.0,44.89,1069.53,-41.42,0,0,0
2025-06-18T02:00:00,20.2961,85.8245,30.709281071595942,92.93080593457215,17.95,14.36,42.04,1744.56,-38.24,0,0,0
2025-06-18T03:00:00,20.2961,85.8245,35.14058658715867,93.26864873340432,13.67,6.41,41.49,0.0,-33.99,0,0,0
2025-06-18T04:00:00,20.2961,85.8245,28.558923729707452,91.58411466387362,11.7,12.96,32.6,798.46,-41.66,0,0,0
2025-06-18T05:00:00,20.2961,85.8245,30.254617267663917,72.35860111284363,17.56,0.0,27.66,733.92,-35.62,0,0,0
2025-06-18T06:00:00,20.2961,85.8245,33.03867726860825,93.52810509741482,17.8,5.22,40.02,1692.27,-26.19,0,0,0
2025-06-18T07:00:00,20.2961,85.8245,29.87814644642556,81.15257619001699,7.27,5.87,56.18,1444.52,-45.21,0,0,0
